Comment,Label,cluster
Karya yang sangat luarbiasa.. konsentrasi yang luar biasa utk menampilkan karya yang sangat menggugah hati. terimakasih sudah menciptakan karya ini. 😇😇😇,,1
Keren bangeeeeeet❤ dirgahayu Indonesia,,1
"luar biasa bung..
speechless... 👏🏼🔥",,1
"Karya epic, membangkitkan nasionalisme...thanks bro, karyamu kami tunggu. Dirgahayu Indonesia 79. Jaya selalu Nusantaraku",,1
Indonesia❤,,1
Luar biasa,,1
luar biasa spectakular..,,1
Sungguh Karya yg luar biasa.❤,,1
Setiap Tahunnya pasti mengeluarkan karya yang luar biasa,,1
LUAR BIASA !!!,,1
"Selamat HUT ke-79 di Ibukota Nusantara, Nusantara Baru Indonesia Maju❤",,1
SELAMAT HARI KEMERDEKAAN YANG KE 79 UNTUK INDONESIA KU,,1
"Karya hasil mas @alffy_rev emang gk prnh gagal, imajinasi mu luar biasa mas. Sukses selalu dan trus membuat mahakarya yg sangat luar biasa 🔥🔥🔥🔥🔥",,1
luar biasa 👌🏻,,1
gila karya yg sangat luar biasa 🔥💯,,1
LUAR BIASA KERENNN,,1
Terimakasih Allfy rev dan Team karya yang luar biasa semoga hadir karya karya yang lebih luar biasa semangat dan  sukses selalu..,,1
"Selalu menunggu hasil karya alffy setiap hut RI mahakarya luar biasa asli pemuda Indonesia kerasa banget nuansa kental tradisi adatnya,,,,
Bhineka Tunggal Ika Indonesia Merdeka Nusantara Baru, Indonesia Maju 🇲🇨🇲🇨🇲🇨🇲🇨",,1
"Kalian luar biasa... Sangat luar biasa... 
Karya anak bangsa yang sesungguhnya. 
Inilah Indonesia. ❤❤❤",,1
"Dirgahayu republik Indonesia ku ke 79…. Karya yang sangat bagus, ditunggu next project film nya kak alffy dan tim",,1
"Keren parah 😊
Benar memanjakan mata CGI nya
Garuda nusantara
Dirgahayu republik indonesia ke 79 🎉
Benar",,1
"Bener tu sama"" pembuat karya music yang sangat luar biasa",,1
"Good,, terima kasih telah menghasilkan karya luar biasa.. Proud of you all",,1
Karya yg sangat luar biasa dan sangat mengagumkan,,1
"Dunia melihat Indonesia seutuhnya,,,  Dirgahayu Republik Indonesia yang ke 79",,1
"Karya yang luar biasa, terimakasih y,  pokok nya keren❤❤❤",,1
Karya yang sangat luar biasa semoga semua disatukan di tanah nusantara,,1
"Kerennnn, Dirgahayu Indonesiaku ❤❤",,1
Karya yang luar biasa,,1
Indonesia 🇮🇩🇮🇩🇮🇩,,1
Mantab...Dirgahayu Nusantaraku INDONESIA yg ke 79. Smoga jaya selalu. Aamiin,,1
Sungguh maha karya yg luar biasa,,1
Luar biasa,,1
Keren bgt kry yg luar biasa ❤❤🇲🇨,,1
Luar biasa karya allfy gk pernah gagal.......bikin merinding,,1
Karya yang sangat luar biasa🫰,,1
Luar biasa iniiihhhhh,,1
Karya yang luar biasa,,1
"Merindingg🥺🇮🇩
Dirgahayu Republik Indonesia 79🇮🇩
Goodjob✨",,1
"karya yang luar biasa, semoga semakin menginspirasi generasi muda",,1
"Karya yg sgt luar biasa dri anak"" Bangsa Indonesia,,, merdeka",,1
Tidak sanggup berkata2.mahakarya luar biasa.,,1
"Masyallah keren bgt selalu dibikin merinding sama karya kak alffy😭

Dirgahayu nusantara
Indonesia maju❤✨️",,1
"Dirgahayu IndonesiaKu 
Karya anak bangsa yang sngat bagus👍👍",,1
Luar biasa,,1
Karya karya Alvy memang luar biasa.❤❤❤❤,,1
"Merinding bangga terharu nonton ini, sampe nangis saking bangganya ,karya yang sangat luar biasa",,1
INDONESIA!!!!!,,1
"Luar biasa, perjuangan kak Alffy sungguh bukan main2 membuat karya seperti ini. Semangat terus membuat karya yang semakin bersinar😢🎉🎉❤",,1
Terima kasih Bang Alffy Rev. Luar biasa  👏🙏👍🔥🇮🇩🤩,,1
DIRGAHAYU REPUBLIK INDONESIA 79 🇮🇩 ❤️,,1
"luar biasaaaaaa, The Great of Indonesia",,1
Kalian luar biasa 👏🏻👏🏻👏🏻👏🏻👏🏻 saya sangat bangga menjadi orang Indonesia 🇮🇩,,1
"Luar biasa ini baru generasi yg luar biasa keren bgt..... Animasinya jg luar biasa g kalah sma filem Holywood bagus bgt, ,,,",,1
Jantungnya sangat berdebar-debar dan matanya berkaca-kaca nonton video ini. KKKKEEEEERRRRREEEEENNNNN !!!! Dirgahayu Indonesia ku yg ke 79 tahun.. maju jaya merdeka....,,1
"Mahakarya luar biasa, kolaborasi yg sangat epic...bangga berbangsa Indonesia...",,1
"Keren bangettttt. Merinding, haru, speechless banget pokonya sepanjang video 🤧
Terimakasih kepada semua yg terlibat dalam pembuatan video ini, terimakasih telah menyuguhkan tontonan yang luar biasa ini. Karya yang luar biasa. Kalian keren banget pokoknya❤🤍",,1
Cuma satu kata LUAR BIASA🔥,,1
"Mahakarya yg luar biasa, alffy rev gaada obat",,1
"Merinding, terharu dan bangga. Karya yang luar biasa.",,1
"Dirgahayu republik Indonesia Tanah airku... 
Bangkit lah negeri ku jayalah negeri ku.. Makmur lah Nusantara ku.. Merdeka",,1
"Wow, luar biasa",,1
"Dirgahayu INDONESIA yang ke 79. Jayalah Negeriku, Jayalah Bangsaku.",,1
Karya yg luar biasa..untuk Nusantara Indonesia,,1
"Dirgahayu Republik Indonesia yang ke 79 🇮🇩
Nusantara Baru
Indonesia Maju",,1
Masya Allah alfi luar biasa,,1
DIRGAHAYU NEGERIKU TERCINTA🎉🎉🎉🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
Luar biasa,,1
"Luar biasa,, membuat hati bergetar dan terharu ❤",,1
Luar biasa,,1
Dirgahayu negara Republik Indonesia 🎉🎉🎉🎉🎉❤❤❤😢😢😢😢😢,,1
Dirgahayu Republik Indonesia 😢😢 merinding menonton video ini ❤❤❤❤,,1
"Keren, spektakuler, luar biasa, saya bangga punya kalain dg karya yg luar biasa",,1
"semoga di tahun yg akan datang dan kedepannya Indonesia akan lebih baik dalam perekonomian bangsa
semoga menjadi negara yg makmur dan maju Indonesia Nusantara ku ini dirgahayu Republik Indonesia yg ke 79 merdeka🇮🇩",,1
Luar biasa keren,,1
Hati bergetar..nangis pol🥺😭❤termakasih untuk karya yang Luar biasa ini,,1
wah luar biasa kak 🎉🎉,,1
Saat Garuda nya muncul gak terasa ikut nangis dan bangga yg sangat luar biasa ❤,,1
"Dirgahayu Republik ku tercinta Indonesia,,,",,1
MERDEKA 79 👍🙏🇮🇩🦅,,1
"Karya yang sangat luar biasa,,, patut kita dukung karya yang membangun bangsa kita ini",,1
"Merinding 😢 sangat bangga jadi warga negara indonesia dengan keberaneka ragaman budayanya 🫶🏻 thanks bg alffy rev karya mu sungguh indah dan luar biasa , sukses dan jaya  selalu",,1
Karya yg sangat luar biasa ❤,,1
KARYA YANG LUAR BIASA🔥,,1
"Karya yg sangat luar biasa, tapi menurut sya, wonderland 2 lebih ok",,1
"Berasa nonton film,luar biasa karya alfy",,1
keren sihhh.... luar biasa!!!!!!!,,1
"Keren banget banget, seketika tetes air mata tak bisa dibendung, membanjiri pelupuk dan turun begitu saja, melihat karya yang begitu indah sekaligus mengharukan, terimakasih bang Alfy atas karya yang luar biasa ini, dirgahayu Indonesia, semoga selalu jaya dan menjadi bangsa yang besar❤",,1
"Terima Kasih atas karyanya yang luar Biasa, mengilhami dan menginspirasi kami sebagai satu bangsa yaitu Indonesia,
Dirgahayu Indonesia ku, Tanah Tumpah Darah ku, Tanah Airku Indonesia",,1
Selalu menghasilkan mahakarya yang luar biasa keren,,1
"Dirgahayu Indonesia ke - 79 🇮🇩

Keren banget alffy rev❤‍🔥",,1
Keren keren abis...ini adalah karya anak bangsa yg sangat luar biasa...,,1
"DIRGAHAYU INDONESIA YANG KE 79🇮🇩
MENUJU INDONESIA EMAS🇮🇩🤩🙏",,1
Mahakarya Yang Luar Biasa.,,1
Kereen... Luar biasa karyanya. God bless 🙏,,1
"Luar biasa, haru dan bangga dengan mahakarya satu ini 
Hadiah kemerdekaan yang mewah sekali",,1
luar biasa,,1
"Karya yg sangat luar biasa.
Dirgahayu Indonesia, merdeka 🇮🇩",,1
Dirgahayu indonesiaku.,,1
Karya yg sungguh luar biasa..terima kasih kepada semua pihak yg telah berperan membuat karya seperti ini..membakar jiwa jiwa nasionalisme..membangkitkan semangat berjuang untuk keutuhan indonesia..jaya selalu indonesia ku 🇮🇩🇮🇩,,1
Negri ini bangga dengan karyamu yang luar biasa,,1
Luar biasa❤❤❤❤,,1
Asli speechless dengan semua ini... terlalu luar biasa 🎉,,1
Karya yang sangat luar biasa ❤❤,,1
INDONESIA BANGGA,,1
Ini karya yg sangat luar biasa. Merinding sampai nangis😢. Semoga bisa melegenda. Terimakasih untuk bang alffy rev dan semua orang yg terlibat. Ini sangat luar biasa. 🎉🎉🎉❤❤❤❤❤,,1
MasyaAllah.. Karya yang luar biasa... Indonesia merdeka.... Ke 79,,1
Dirgahayu RI ke 79,,1
Karya yg sangat membanggakan .. dirgahayu Republik Indonesia ke 79..,,1
"UNTUK RAKYAT INDONESIA TOLONG SASKREF CENEL BANG ALFFY REV, INI KARYA SENI YG LUAR BIASA 🇮🇩79❤🎉",,1
"Selalu ❤ TRENDING .. 

DIRGAHAYU  REPUBLIK  INDONESIA",,1
Terimakasih telah mempersembahkan karya luar biasa ini.,,1
"Sangat luar biasa 🔥🔥🔥
Kagum dan tak sadar meneteskan air mata 🥹
Di bawa masuk kenusantara yang sebenarnya , kebinneka tunggal ika yang sesungguhnya ❤🇲🇨🇲🇨
Trimakasi alffy rev dan team yg sangat luar biasa .",,1
Mahakarya yang luar biasa wajib diapresiasi❤maju nusantara indonesia🇲🇨🇲🇨🇲🇨,,1
Karya yang sangat mahal dan luar biasa...... Indonesiaku 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩,,1
entah mau ngomong apa.. yang jelas ini karya LUAR BIASA..❤❤❤,,1
"Gila karya Alffy rev memang ga main main
Luar biasa",,1
"Karya yg sangat luar biasa, merinding gua nontonnya kelas punya ini",,1
"luar biasa, trimakasih saudaraku",,1
Dirgahayu Indonesia ❤️🤍,,1
Keren banget sihh.. karya luar biasa dari anak bangsa👍🏻👍🏻,,1
"Karya yang sungguh luar biasa,,, sampe merinding nontonnya
Good job❤
IKN",,1
Karya yg sangat LUAR BIASA,,1
Dirgahayu Indonesia ku yg ke 79 tahun.. maju jaya merdeka....,,1
"Ini sebuah karya yang tidak bisa saya ungkapkan dengan kata kata ,LUAR BIASA SEKALI",,1
"Semangat anak2 bangsa yg setiap 17 Agustus kalian slalu mengeluarkan karya2 yg canti dan luar biasa,hasil karya kalian ga kalah dari karya luar,sungguh luar biasa 👍👍💪💪♥️♥️🌹🌹🙏🙏",,1
Amazing sebuah maha karya yang sangat luar biasa,,1
Karya luar biasa...Dirgahayu Indonesia,,1
Terima kasih sudah menciptakan karya yang luar biasa ❤,,1
Bro Alffy Rev comeback dengan karya yang luar biasa 🔥🔥🔥,,1
"Karya alffy rev memang luar biasa, salam Indonesia maju,dari Sulawesi Tengah",,1
Karya anak bangsa yang luar biasaaaa ❤,,1
Luar biasa 👏👏,,1
Ayo trendingkan guys...karya ini sangat luar biasa❤❤❤,,1
Dirgahayu Republik Indonesia ke 79..vidionya baguuuuuuuuus banget ga terasa air mata menetes❤🥲,,1
Karya luar biasa ❤,,1
Selalu keren setiap tahunnya🤍 memperingati HUT RI dengan membuat karya yang luar biasa👍🏻,,1
Karya yang luar biasa. Rahayu Nusantara ku,,1
GARUDEA KARYA YANG LUAR BIASA,,1
Jiwa nasionalisme cinta tanah air Indonesia bangkit melihat video ini.... Ayo pemuda pemudi bangsa rapatkan barisan untuk memperkuat dan menjaga bumi Nusantara tercinta ini... DIRGAHAYU REPUBLIK INDONESIA KE 79.... ❤💕❤💕❤💕❤💕🇮🇩🇮🇩🇮🇩,,1
karya yg luar biasa...akhirnya tayang juga..terimakasih sudah menyajikan karya yg begitu indah....,,1
Sebuah karya yang luar biasaa😍,,1
Selalu membuat hal yang luar biasa disetiap tahunnya 🔥,,1
"Melihat ini merinding banget sampai air mata menetes, penuh makna banget ini, Karya yang sangat luar biasa.
Nusantara Baru, Indonesia Maju",,1
"Warbiasyah , Takjub , Luar biasa 


Maha Karya Yang Megah nan Agung , Kelak kita generasi penerus bisa selalu ingat Sejarah Garuda dan Nusantara , Semoga generasi sekrg bisa memajukan Nusantara lewwat karya dan Support video share sebanyak bnyaknya, Sangat banyak pelajaran di video ini. 

Dirgahayu Republik Indonesia ke -79 ~~》》 NKRI Harga Mati ,Sila ke-5  Keadilan Sosial bagi Seluruh Rakyat Indonesia",,1
Presiden terpilih harus mengapresiasi karya luar biasa anak Nusantara ini.Alfy Reff🔥🔥🔥,,1
Sangat menyentuh.. luar biasa... keep shinning Indonesia,,1
"keren,, perasaan campur aduk, terharu, bangga, sedih, luar biasa hebat anak bangsa terima kasih atas karya yang luar biasa",,1
"merinding disepanjang nonto karya ini, karya yg sangat luar biasa",,1
"merinding disepanjang nonto karya ini, karya yg sangat luar biasa",,1
sungguh luar biasa ini lebih dari kata kerenn❤🔥,,1
"keren selalu❤❤
terimakasih sudah selalu memberikan hadiah luar biasa setiap hari Kemerdekaan Indonesia kak Alfy🙏🏻🇮🇩🦅",,1
Luar biasa❤,,1
Satu kata; Luar biasa...🖒,,1
"Ini baru karya anak bangsa,, ( Dirgahayu Indonesiaku, Nusantara Baru )",,1
"Maha karya yang sungguh luar biasa...
Merindiiing, takjub, bangga 👍👍👍
Dirgahayu Indonesia ke 79
Semoga kami rakyat Indonesia bisa bersatu, berkembang ke arah lebih baik, lebih bangga karena menjadi rakyat Indonesia... Aamiin",,1
79 Dirgahayu Republik Indonesia 🇮🇩,,1
Luar biasa karyanya ka,,1
Sumpah luar biasa kerenn semoga para pemimpin bangsa ini melihat karya ini ❤❤❤❤❤❤❤❤❤❤,,1
LUAR BIASA ❤❤❤❤,,1
"Keerrreeeennn selaluuu kerennnn. Sehat"" teruss kak alfy, kak linka, dan team❤🤍 terimakasih sudah menyajikan hal"" luar biasa setiap tahunnya. Dan akan selalu di tunggu setiap 17 agustus selanjutnya❤🤍

Dirgahayu Indonesia ❤🤍🇲🇨",,1
SANGAT LUAR BIASA KARYAMU 👍 UNTUK INDONESIA 🇮🇩,,1
DIRGAHAYU INDONESIAKU❤,,1
"NUSANTARA BARU 
INDONESIA MAJU. 
DIRGAHAYU REPUBLIK INDONESIA YANG KE-79.",,1
DIRGAHAYU INDONESIA KE 59... NUSANTARA BARU INDONESIA MAJU.......MERDEKA.......,,1
"luar biasa,hati ini bergetar,prihatin......",,1
Sungguh karya yang luar biasa... sukses slalu👍👍👍,,1
79 🗿,,1
"Kualitas lagu musik memang luar biasa..
Terus berjuang melakukan karya"" di nusantara...
Merinding karya""mu..
😢😢😢😢",,1
Sebuah karya yang sangat luar biasa.❤❤,,1
luar biasa luar biasa mahakarya .terima kasih telah menyajikan karya yang luar biasa ini dimata dunia,,1
DIRGAHAYU INDONESIAKU 🇮🇩 KE 79,,1
"NUSANTARA BARU, INDONESIA MAJU, dirgahayu indonesia",,1
"Sungguh terharu dengan karya menakjubkan yang kak Alffy Rev persembahkan untuk kemerdekaan Indonesia yang ke-79 ini. Setelah satu tahun lalu absen akhirnya kak Allffy rev kembali memukau kita semua dengan video baru nya yang berjudul ""The Guardian of Nusantara"", dengan karya-karya yang luar biasa ini, kita dapat menunjukkan kepada dunia.Tentang tradisi, keberagaman budaya, dan persatuan Indonesia. Dalam video tersebut diperlihatkan keberagaman budaya Indonesia mulai dari pakaian nya, bahasa nya, dan beberapa candi yang begitu memukau. Saya juga merasa sangat kagum pada kak Alffy Rev yang dapat memuat sebuah video dengan konsep sejarah, tradisi Indonesia yang digabungkan dengan alat-alat musik modern hingga anak-anak muda jaman sekarang lebih tertarik. Dimulai dari Wonderland pertama yang diperankan oleh kak Novia Bachmid, beliau telah memperlihatkan kekayaan bangsa kita, dengan dipadukan dengan cerita sejarah yang dikemas layaknya seperti sebuah film. Didalam video yang di kemas beliau, kita juga dapat belajar dan melihat keberagaman budaya Indonesia, sungguh talenta yang luar biasa. Hal ini dapat dijadikan sebagai sarana promosi untuk Indonesia untuk memperlihatkan kepada dunia luar keberagaman Indonesia, dengan efek-efek CGI yang canggih dan beberapa simbol-simbol yang digunakan untuk menjelaskan suatu peristiwa dengan lebih menarik dan memiliki makna yang mendalam. Saya juga menyukai saat kak Alffy Rev menambahkan burung jalak Bali yang diperkenalkan sebagai teman dari Sang Putri yaitu kak Novia Bachmid yang memerankan sosok Tribhuwana Wijayatunggadewi yaitu penguasa ke-3 Mataram pada tahun 1328-1351. Burung jalak Bali merupakan burung asli Bali yang sekarang mulai punah, dan dengan video ini saya berharap kepada masyarakat ramai untuk menjaga dan melestarikan keberagaman hayati di Indonesia dan juga menyukai saat Kak Alffy Rev menambahkan burung Garuda sebagai pelindung Indonesia di dalam video tersebut, yang juga diperankan oleh kak Adma Rizki pada MV ini yang dikenal sebagai Wisnu yaitu pemuda yang akan menjalankan tugas besarnya dalam mengarungi Nusantara, Sang putra titisan Maharaja yang terpilih untuk melaksanakan penghormatan kepada sang garuda yang dilaksanakan setiap 100 tahun sekali. Burung garuda juga merupakan simbol kebhinekaan persatuan bangsa Indonesia. Saya harap hingga kelak dan sang garuda masih tetap menjadi pelindung bagi bangsa Indonesia. Terima kasih atas karya luar biasa untuk kak Alffy Rev dan tim semoga pada tahun-tahun berikutnya pun bisa menghasilkan karya yang lebih hebat lagi pada hari kemerdekaan Republik Indonesia. 


Nama : Della
Sekolah : SMA Negeri 1 Membalong",,1
part Garuda muncul sy nangis😭😭 thank's bang alfy ini karya yg sngat luar biasa indah❤️ bangga mjd rakyat indonesia🙏🏻🇮🇩,,1
"Nonton dengan mata😥😥
Luar biasa",,1
MAHAKARYA yang sangat indah dan luar biasa di HUT RI ke-79 ini . We r so proud of u guys . thanksssssssss,,1
WAH LUAR BIASA AKU BANGGA BAGIAN DARI INDONESIA MESKIPUN ADA DI PERANTAUAN,,1
Sangat mewah dan luar biasa karya ini,,1
"Menangis Jiwa ini melihat keindahan, dan kemegahan cerita di sini, tak sanggup aku berhenti meneteskan air mata, karena sangat bangga dengan Negara ku Indonesia, dengan keanekaragaman budaya yang sangat luar biasa, terimakasih untuk semuanya yang terlibat, telah memberikan tontonan, yang memberikan Semangat NKRI, Indonesia Kaya, Kaya, dan Luar Biasa!!!!",,1
Luar biasa,,1
"Karya yg luar biasa
Bangga banget 🇮🇩🇮🇩🇮🇩
👍🏻👍🏻👍🏻",,1
"Semangat dalam belajarnya Dek, semoga nanti bisa membuat karya yang luar biasa juga untuk Nusantara ❤🎉🎉",,1
Selalu menunggu ini setiap tahunnya dan selalu luar biasa...wow🎉,,1
INDONESIA ❤❤❤❤,,1
Proud of u alffy...luar biasa.,,1
Luar biasa.........................,,1
"Terlalu menyala 
Dirgahayu INDONESIA 🇮🇩",,1
Bangga karya anak negeri..Merdeka Indonesia😇,,1
"""Nusantara baru 
Indonesia maju""
Selamat hari jadi Indonesia yang ke 79 thn.
Merdeka!!",,1
Mahakarya yang luar biasa....,,1
Merinding ! Karya yang luar biasa! Dirgahayu kemerdekaan indonesia !!!!!!!!!,,1
"Berkaca kaca😢 kaLian semua yang terLibat daLam karya ini, kaLian Luar biasa ....",,1
selalu mennunggu karya alfi setiap tahun..karya anak bangsa..yg luar biasa.teruslah berkarya,,1
Luar biasa. Terharu sepanjang MV. Jayalah selalu Indonesia. Terimakasih mas Alffy dan tim atas persembahan yang luar biasa ini untuk Nusantara tercinta,,1
"CGI di vidio ini luar biasa totalitas. Salut untuk Produser, Director dan para staff yang sudah bekerja keras membuat maha karya ini.

Dirgahayu Indonesia ke-79~",,1
"ngeliat mv nya, INDONESIA BENER BENER KAYA BANGET BANGET LUAR BIASA!!!!",,1
"Terima kasih
Luar biasa❤❤❤",,1
Sangat luar biasa🎉,,1
Selalu luar biasa. Selalu di tunggu karyanya ❤,,1
